"","popularity","dcluster","ent","r_ent","cluster1","cluster2","cluster3","timeWwa","income","lifestd","sportint","football","age","civic","resmob","soccont","attgen","attgiven","attdiscovered","attnoatt","tvinfo","tvlowbrow","tvhighbrow","tvpop","tvcons","moviesepic","movieshigh","movieslight","bookshigh","bookslow","booksknow","booksfant","pressgen","pressknow","presscons","presslib","pressspec","musichigh","musicmodern","musicrock","musicafro","cultcap","lifestab","wealth","can1","can2"
"szkoła_tańca_przy_metrze_służew",1,"Wolne_Zawody",0,0,NA,NA,1,22,0,4,1,1,24,3,22,21,29,2,2.5,2.33333333333333,0.122845343473604,0.467068877433061,0.229953906479418,-0.470858185475819,0.6321800122286,0.28989418465447,0.435657114732126,1.03649449238977,0.780561137504936,-0.812478421648096,-0.0727892357056416,1.57467300966708,-0.973565596487488,1.1569382445113,0.0473693530296503,-0.221967785592683,1.01466244652904,0.662191658876141,0.028400644158602,1.83001841233955,-0.14037048842794,-0.0820234338392965,-0.0505950837944892,-0.492494007141415,-1.82356805311627,-1.1939822050571
"siedziba_armapl",2,"Kulturalnie_wycofani",1,1,NA,0.5,0.5,24.5,0.5,4,2,1,25,3.5,27,18,34.5,3,2.58333333333333,2.5,-0.418548732278272,0.45897587443158,0.525533495699954,-0.342717069674482,0.124620049645186,-0.689336648267871,-0.572944275484307,1.0905233021571,-0.37038848311006,-0.639621105577019,0.0550284621674461,1.61272705479944,-0.820244123297416,0.144452292772348,0.359926863405686,-0.148681030501122,0.306850466640155,0.0458130764885076,-0.24773212696507,0.64343247751894,-0.565491689326628,-0.248842010397145,-0.0410172473208437,-0.435750398201786,-0.762578907898622,-1.36260806801672
"bar_słoik",1,"Wolne_Zawody",0,0,NA,NA,1,22,0,4,1,1,24,3,22,21,29,2,2.5,2.33333333333333,0.122845343473604,0.467068877433061,0.229953906479418,-0.470858185475819,0.6321800122286,0.28989418465447,0.435657114732126,1.03649449238977,0.780561137504936,-0.812478421648096,-0.0727892357056416,1.57467300966708,-0.973565596487488,1.1569382445113,0.0473693530296503,-0.221967785592683,1.01466244652904,0.662191658876141,0.028400644158602,1.83001841233955,-0.14037048842794,-0.0820234338392965,-0.0505950837944892,-0.492494007141415,-1.82356805311627,-1.1939822050571
"art_sushi",1,"Wolne_Zawody",0,0,NA,NA,1,22,0,4,1,1,24,3,22,21,29,2,2.5,2.33333333333333,0.122845343473604,0.467068877433061,0.229953906479418,-0.470858185475819,0.6321800122286,0.28989418465447,0.435657114732126,1.03649449238977,0.780561137504936,-0.812478421648096,-0.0727892357056416,1.57467300966708,-0.973565596487488,1.1569382445113,0.0473693530296503,-0.221967785592683,1.01466244652904,0.662191658876141,0.028400644158602,1.83001841233955,-0.14037048842794,-0.0820234338392965,-0.0505950837944892,-0.492494007141415,-1.82356805311627,-1.1939822050571
"sushizushi",1,"Wolne_Zawody",0,0,NA,NA,1,22,0,4,1,1,24,3,22,21,29,2,2.5,2.33333333333333,0.122845343473604,0.467068877433061,0.229953906479418,-0.470858185475819,0.6321800122286,0.28989418465447,0.435657114732126,1.03649449238977,0.780561137504936,-0.812478421648096,-0.0727892357056416,1.57467300966708,-0.973565596487488,1.1569382445113,0.0473693530296503,-0.221967785592683,1.01466244652904,0.662191658876141,0.028400644158602,1.83001841233955,-0.14037048842794,-0.0820234338392965,-0.0505950837944892,-0.492494007141415,-1.82356805311627,-1.1939822050571
"padbar",1,"Kulturalnie_wycofani",0,0,NA,NA,1,2,1,2,5,5,20,1,31,12,23,2.5,3,3.83333333333333,-0.388464541396779,0.792340738415241,0.838123717686769,-2.44997285620757,3.68322460354958,-1.75568230026222,-0.583041029549852,1.61041829210922,-1.87406066319216,-1.63055715343688,-1.30569138505983,0.877491127031064,-2.33395585754448,0.749606738721032,0.532870070168624,-1.20944789907469,-0.315964492006302,-2.80884746906817,2.20079664643634,0.819699577583406,-0.532882933739477,-0.725842761690689,0.0272800377309785,-0.902078206777806,-0.806357784087507,-2.18609392008676
"klub_dziekanat_161",3,"Kulturalnie_wycofani",1.58496250072116,1,0.333333333333333,0.333333333333333,0.333333333333333,3,0.666666666666667,2.66666666666667,3.33333333333333,3.33333333333333,22,1.33333333333333,34.6666666666667,15.3333333333333,26.6666666666667,1.66666666666667,3.22222222222222,3.72222222222222,0.0387554027453883,0.473138460915146,-0.424935633257567,-0.2056083713489,0.948211826997236,-1.04679453921246,0.426890917558606,0.400502373689907,-1.37910165414909,-0.433828906882858,-1.09530567954492,1.12312516796337,-0.806012720417078,0.173276925276901,0.635029213899133,-0.246046358831076,-0.025690484469725,-1.69638862256307,0.586138567341693,0.902306098519082,0.626745401146895,-0.488691413501892,-0.019720972795897,-0.773929094052733,-0.0858816474830949,-0.474467943525194
"dedal",1,"Studenci",0,0,NA,NA,1,1,0,3,3,3,24,0,40,22,33,2.5,4.16666666666667,2.33333333333333,0.994981553459305,1.39970785950113,0.278647179968094,1.71345947198971,-0.620481912167303,-1.32798269822254,1.46826730629825,-1.09911425158201,-1.02245879406363,1.25774474888706,0.569785343286324,-0.950329477433618,1.68496574219657,-1.02909509219454,1.84649098358455,1.46246872879506,1.87082794184227,0.346437672087612,0.631572277866042,-1.03872419322908,0.234992206736544,-0.824564434410853,-0.584766730641597,0.445089177319593,2.01503083199788,3.76425524438316
"park_henrykowski",1,"Wolne_Zawody",0,0,NA,NA,1,5,0,3,4,4,23,1,28,14,30,1.5,3.16666666666667,3,0.220193554462871,1.07494285217303,0.45266027993323,-0.249555082831094,1.06358752938909,1.20421586520314,0.722038378867049,0.396822845817127,1.13463334169225,0.106312439465012,-0.412145867346309,-0.461804003820046,0.792294077402672,0.407654630621677,0.763979927904009,0.640827008764579,1.07881568695528,1.26931873464353,0.148388132130711,-0.339088312827222,-0.0452402499773015,0.485401570279992,-0.488739308663507,-0.514952463188483,-2.38344995068222,1.5497877459238
"targowa",1,"Wolne_Zawody",0,0,NA,NA,1,21,1,1,2,1,21,6,28,22,45,4,4.33333333333333,1.5,-0.451729953002559,-2.6520008718823,-0.648391977104284,1.77233524728668,0.0751200876707798,0.408763750658958,0.768003008879011,0.913773864651516,0.2267612361557,0.804023692285856,-0.381378487731275,1.12340568351075,1.43611399852956,1.07565582652008,1.48567233967409,1.57529218310213,2.31391845706622,0.39526303903088,-0.605284249869193,-0.642156222815007,-0.363171777599377,0.0880238102837721,0.0967817914297395,-0.605733701028275,-2.3595350570595,0.309674075822808
"pomnik_kościuszkowski",1,"Wolne_Zawody",0,0,NA,NA,1,21,1,1,2,1,21,6,28,22,45,4,4.33333333333333,1.5,-0.451729953002559,-2.6520008718823,-0.648391977104284,1.77233524728668,0.0751200876707798,0.408763750658958,0.768003008879011,0.913773864651516,0.2267612361557,0.804023692285856,-0.381378487731275,1.12340568351075,1.43611399852956,1.07565582652008,1.48567233967409,1.57529218310213,2.31391845706622,0.39526303903088,-0.605284249869193,-0.642156222815007,-0.363171777599377,0.0880238102837721,0.0967817914297395,-0.605733701028275,-2.3595350570595,0.309674075822808
"most_śląskodąbrowski",1,"Wolne_Zawody",0,0,NA,NA,1,21,1,1,2,1,21,6,28,22,45,4,4.33333333333333,1.5,-0.451729953002559,-2.6520008718823,-0.648391977104284,1.77233524728668,0.0751200876707798,0.408763750658958,0.768003008879011,0.913773864651516,0.2267612361557,0.804023692285856,-0.381378487731275,1.12340568351075,1.43611399852956,1.07565582652008,1.48567233967409,1.57529218310213,2.31391845706622,0.39526303903088,-0.605284249869193,-0.642156222815007,-0.363171777599377,0.0880238102837721,0.0967817914297395,-0.605733701028275,-2.3595350570595,0.309674075822808
"służew_nad_dolinką",1,"Studenci",0,0,NA,NA,1,4,2,3,3,3,22,1,32,13,33,2.5,3.16666666666667,3,1.56808263278165,1.18251312940486,0.0516644508653359,0.607497462225234,0.149075136107018,-0.366221149810497,0.654543612128333,1.15209679738008,-0.769450287069635,1.03879302972649,-0.563970467201227,1.02160899279033,0.657449541851483,-1.22207511031662,0.75513415208806,0.0449990409396294,0.456788766297446,-0.661476734028426,-0.91858078967179,2.23102208424212,0.0721878355846009,-0.700108376168594,0.59830344083904,-0.102811173454434,0.193825729486466,1.17450317874566
"mercato",1,"Studenci",0,0,NA,NA,1,2,1,4,3,2,21,0,33,14,21,1,2.16666666666667,2.5,-0.879375895482441,0.976377621093008,1.01533053361207,-0.785641956490738,-1.09858360108561,0.0306859792508692,0.381319834429769,-1.60802387455469,-0.678991073758936,1.16556403988033,1.16728801362467,-1.35151698184626,0.417295131379302,1.20584310015327,-0.128534988218653,-1.75018895693711,0.551165597998311,0.0733856056208921,-0.989208558285802,0.161797097726988,0.571391433208762,0.049238596116375,-0.520303718230726,-0.0612207149805998,1.36363485800393,1.5208382740701
"bazylszek",1,"Studenci",0,0,NA,NA,1,2,1,4,3,2,21,0,33,14,21,1,2.16666666666667,2.5,-0.879375895482441,0.976377621093008,1.01533053361207,-0.785641956490738,-1.09858360108561,0.0306859792508692,0.381319834429769,-1.60802387455469,-0.678991073758936,1.16556403988033,1.16728801362467,-1.35151698184626,0.417295131379302,1.20584310015327,-0.128534988218653,-1.75018895693711,0.551165597998311,0.0733856056208921,-0.989208558285802,0.161797097726988,0.571391433208762,0.049238596116375,-0.520303718230726,-0.0612207149805998,1.36363485800393,1.5208382740701
"teatr_studio",1,"Studenci",0,0,NA,NA,1,2,1,4,3,2,21,0,33,14,21,1,2.16666666666667,2.5,-0.879375895482441,0.976377621093008,1.01533053361207,-0.785641956490738,-1.09858360108561,0.0306859792508692,0.381319834429769,-1.60802387455469,-0.678991073758936,1.16556403988033,1.16728801362467,-1.35151698184626,0.417295131379302,1.20584310015327,-0.128534988218653,-1.75018895693711,0.551165597998311,0.0733856056208921,-0.989208558285802,0.161797097726988,0.571391433208762,0.049238596116375,-0.520303718230726,-0.0612207149805998,1.36363485800393,1.5208382740701
"sultan_club",1,"Kulturalnie_wycofani",0,0,NA,NA,1,17,1,2,1,1,21,0,25,20,34,3.5,3,3,-0.337588214009621,0.0591654795127956,-0.2443335552642,1.23291553713131,-0.232827703180108,-0.942275471825041,-1.28728857529804,0.19480941582983,0.689410359791681,-1.43368646064067,-1.1404679099335,0.335493416061018,-0.0205474215948027,-0.112308622991277,-1.74294082810542,1.70789695675469,1.68279913421365,-0.123444329889046,-0.411789625011218,-0.440277270270692,-2.53896797854237,-0.532197371122229,-0.372865219161677,-0.0510032237708649,0.434469861744284,-1.11893778794128
"oh_lala",1,"Kulturalnie_wycofani",0,0,NA,NA,1,17,1,2,1,1,21,0,25,20,34,3.5,3,3,-0.337588214009621,0.0591654795127956,-0.2443335552642,1.23291553713131,-0.232827703180108,-0.942275471825041,-1.28728857529804,0.19480941582983,0.689410359791681,-1.43368646064067,-1.1404679099335,0.335493416061018,-0.0205474215948027,-0.112308622991277,-1.74294082810542,1.70789695675469,1.68279913421365,-0.123444329889046,-0.411789625011218,-0.440277270270692,-2.53896797854237,-0.532197371122229,-0.372865219161677,-0.0510032237708649,0.434469861744284,-1.11893778794128
"sketch_nite",2,"Kulturalnie_wycofani",1,1,NA,0.5,0.5,19.5,0.5,3,2.5,2.5,21.5,1.5,30.5,19.5,35.5,2.5,3.75,2.91666666666667,0.0806310651974695,-0.0475016455817242,0.136891268477785,0.714959252575439,-0.192173958173724,-0.149042282477727,-0.252526960261077,-0.0667514796695066,0.7672139391055,-0.582152352516929,-0.35628121525836,-0.399379062991116,0.552310358259887,0.254848747649293,-0.922400147193907,1.26287782215531,1.13484845061238,-0.122136966654526,-0.158790938778834,-0.646686931486238,-0.824960618436992,-0.288172689267928,-0.602691634263433,0.0477664215084935,0.504572107118051,0.530930356299061
"browarnia",1,"Studenci",0,0,NA,NA,1,6,0,3,3,3,21,3,37,13,32,2,2.5,2.83333333333333,0.0285333071107421,-0.443718202471257,-0.662427846604492,-0.25750516199167,-0.642057359101373,-1.44938314097506,1.65701473046054,-1.62920245406201,-0.779191292348951,1.1041656452661,-3.08196526607213,-1.14665228609283,-2.9849472845837,-2.08800789627011,0.502867740856635,0.653085456291106,0.6802945588534,-3.62993072485958,0.722381904454294,-0.560874235227953,0.522249103066407,-0.634041282859626,-0.495985484743795,-0.309110377364404,3.50387572367227,2.01565090947793
"explosion_club",2,"Studenci",0,0,NA,NA,1,12.5,0,3,2.5,2.5,20,1.5,33.5,12,37.5,3.5,3.41666666666667,2.08333333333333,0.627971621478661,0.0750033693984764,-0.506881632808692,0.0751030573297552,-0.184037877835172,-0.912450525379221,1.08988034149798,-0.964427841739859,-0.607487050932025,0.944068672116995,-1.07440544790123,-0.943102993677705,-1.16639888680642,-0.880928324596089,0.603650979521781,0.310069396879191,-0.0778319671347776,-1.78399265735516,0.925806724079477,-0.0281905201113071,0.624497470409629,-0.181794973985863,-0.48649868520196,-0.301295651495668,2.05799804304365,1.35317885985455
"beer_heaven",1,"Kulturalnie_wycofani",0,0,NA,NA,1,26,3,5,1,2,25,2,38,16,42,3.5,2.83333333333333,2.5,-0.0965343228347902,-1.46076556383772,-0.565073555063987,-0.373090351206139,0.076239463062503,-0.0955598275194112,-0.833720294470677,-0.418414229318354,-0.0798925573521242,-0.811752070932741,-1.09186682306532,1.619311368091,-2.07832596098404,-0.214734174656491,-1.13049522480104,0.00390258343872541,-0.212684105941423,0.465246198916613,-0.707277758260528,0.70526122176422,-0.374710062645575,-0.182591429007314,0.599167465065491,0.0740155676674208,0.177651550305601,-2.52217291062068
"gokarty_(jagiellońska)",1,"Kulturalnie_wycofani",0,0,NA,NA,1,26,3,5,1,2,25,2,38,16,42,3.5,2.83333333333333,2.5,-0.0965343228347902,-1.46076556383772,-0.565073555063987,-0.373090351206139,0.076239463062503,-0.0955598275194112,-0.833720294470677,-0.418414229318354,-0.0798925573521242,-0.811752070932741,-1.09186682306532,1.619311368091,-2.07832596098404,-0.214734174656491,-1.13049522480104,0.00390258343872541,-0.212684105941423,0.465246198916613,-0.707277758260528,0.70526122176422,-0.374710062645575,-0.182591429007314,0.599167465065491,0.0740155676674208,0.177651550305601,-2.52217291062068
"gringo_bar",1,"Studenci",0,0,NA,NA,1,24,2,5,4,4,24,1,40,22,29,2,4,2.83333333333333,0.277057887666586,-0.751873425988871,-0.103667298611854,0.367039989365296,0.566914471711649,-1.10655270683071,0.695650176724008,-0.145763692018972,0.393838530138011,0.561993659818555,0.293665975670714,-0.892914149569365,0.43914326314916,-0.45939056685672,-0.935450048861918,0.383394739811968,0.819679178428504,0.21037353626421,-0.191571845099194,-0.881053697459373,0.780190243913979,0.863835736700081,0.233695134803966,0.532215005868423,0.525010878529843,1.31814428342711
"nabo",1,"Studenci",0,0,NA,NA,1,24,2,5,4,4,24,1,40,22,29,2,4,2.83333333333333,0.277057887666586,-0.751873425988871,-0.103667298611854,0.367039989365296,0.566914471711649,-1.10655270683071,0.695650176724008,-0.145763692018972,0.393838530138011,0.561993659818555,0.293665975670714,-0.892914149569365,0.43914326314916,-0.45939056685672,-0.935450048861918,0.383394739811968,0.819679178428504,0.21037353626421,-0.191571845099194,-0.881053697459373,0.780190243913979,0.863835736700081,0.233695134803966,0.532215005868423,0.525010878529843,1.31814428342711
"starbucks_zebra_tower",1,"Wolne_Zawody",0,0,NA,NA,1,21,1,4,2,2,20,9,36,22,43,2,4,2.5,-0.312487534518075,0.14300123015618,0.305861134616331,1.22996713200053,-0.43350069458889,0.640705833396383,0.317182382405367,-0.802503484415727,0.406893923125232,0.0847035266235849,-0.449522863736227,-1.45304147095722,0.253316031999852,0.363889353269263,-0.944983827232039,1.58986896659753,0.522060977139065,0.0461519462831678,-0.492143893327052,-0.928299841532114,-0.18670123394485,0.595346003863216,-0.159303186674192,-0.145787072839955,-1.04678184076986,1.2355022839833
"alternatywa_cafe",1,"Wolne_Zawody",0,0,NA,NA,1,24,1,4,5,3,24,2,40,19,39,2.5,4.33333333333333,2.16666666666667,-1.10127869395086,0.76172628029593,-0.320777450749968,-0.587645012916558,0.641750383109606,0.952646990318537,0.582247449100344,0.598694967603862,1.33812187566191,-0.841579657611094,0.187532133169378,1.59523403389358,-0.0776641322600725,0.349491652609735,-0.640962056107781,0.498304171321068,0.233762345224942,0.0559161696686778,-0.856162449259033,1.2343067529264,-0.915276769490456,0.411807853645035,0.259544622959417,0.319845981105081,-2.31655193211274,-0.494564546577199
"funky",1,"Wolne_Zawody",0,0,NA,NA,1,1,0,3,4,1,22,8,31,15,23,2,2.5,3.33333333333333,0.455862097965261,-0.821320664945661,-0.148630122947595,-0.12569739342761,1.07600060349192,-0.129866776190543,0.840051143036163,0.865518449885287,0.403578377467292,-2.09766187703062,0.731269984590578,0.74135310425972,-0.39821293759052,-1.03455330993406,-1.05914045211756,-0.940763715316555,1.393113809002,0.132442559854508,0.991138117037698,-0.0732481051423522,-0.286272564857196,-0.29271780194378,-0.652164346308127,-0.270065977933851,-1.32593075517029,-1.44188843880774
"ukrainski_smak",1,"Wolne_Zawody",0,0,NA,NA,1,1,0,3,4,1,22,8,31,15,23,2,2.5,3.33333333333333,0.455862097965261,-0.821320664945661,-0.148630122947595,-0.12569739342761,1.07600060349192,-0.129866776190543,0.840051143036163,0.865518449885287,0.403578377467292,-2.09766187703062,0.731269984590578,0.74135310425972,-0.39821293759052,-1.03455330993406,-1.05914045211756,-0.940763715316555,1.393113809002,0.132442559854508,0.991138117037698,-0.0732481051423522,-0.286272564857196,-0.29271780194378,-0.652164346308127,-0.270065977933851,-1.32593075517029,-1.44188843880774
"bowling_007",1,"Wolne_Zawody",0,0,NA,NA,1,1,0,3,4,1,22,8,31,15,23,2,2.5,3.33333333333333,0.455862097965261,-0.821320664945661,-0.148630122947595,-0.12569739342761,1.07600060349192,-0.129866776190543,0.840051143036163,0.865518449885287,0.403578377467292,-2.09766187703062,0.731269984590578,0.74135310425972,-0.39821293759052,-1.03455330993406,-1.05914045211756,-0.940763715316555,1.393113809002,0.132442559854508,0.991138117037698,-0.0732481051423522,-0.286272564857196,-0.29271780194378,-0.652164346308127,-0.270065977933851,-1.32593075517029,-1.44188843880774
"parasole_pod_kabackim",1,"Kulturalnie_wycofani",0,0,NA,NA,1,8,1,4,5,1,23,4,38,21,43,2,3,3.66666666666667,-0.372042025427592,-1.9454165308714,1.17322051313635,-0.270550420414881,-0.44390243907213,-1.31132208474534,-1.83018826989089,-2.20252373513519,-0.763227548235446,-0.871658720526514,0.546343604171837,0.182983667335886,-0.257723482598482,1.40915435974475,-1.49708384144746,-1.13734776775981,0.0257905983388176,1.10646830345283,-0.226637578693807,1.17437464852875,0.673703337523869,-0.194183078182852,-0.514115869797965,0.312233215269738,1.09711985517726,-3.05955654177632
"mały_belgrad",1,"Kulturalnie_wycofani",0,0,NA,NA,1,8,1,4,5,1,23,4,38,21,43,2,3,3.66666666666667,-0.372042025427592,-1.9454165308714,1.17322051313635,-0.270550420414881,-0.44390243907213,-1.31132208474534,-1.83018826989089,-2.20252373513519,-0.763227548235446,-0.871658720526514,0.546343604171837,0.182983667335886,-0.257723482598482,1.40915435974475,-1.49708384144746,-1.13734776775981,0.0257905983388176,1.10646830345283,-0.226637578693807,1.17437464852875,0.673703337523869,-0.194183078182852,-0.514115869797965,0.312233215269738,1.09711985517726,-3.05955654177632
"pływalnia_wilczy_dół",1,"Kulturalnie_wycofani",0,0,NA,NA,1,8,1,4,5,1,23,4,38,21,43,2,3,3.66666666666667,-0.372042025427592,-1.9454165308714,1.17322051313635,-0.270550420414881,-0.44390243907213,-1.31132208474534,-1.83018826989089,-2.20252373513519,-0.763227548235446,-0.871658720526514,0.546343604171837,0.182983667335886,-0.257723482598482,1.40915435974475,-1.49708384144746,-1.13734776775981,0.0257905983388176,1.10646830345283,-0.226637578693807,1.17437464852875,0.673703337523869,-0.194183078182852,-0.514115869797965,0.312233215269738,1.09711985517726,-3.05955654177632
"park_wynalazców",1,"Kulturalnie_wycofani",0,0,NA,NA,1,8,1,4,5,1,23,4,38,21,43,2,3,3.66666666666667,-0.372042025427592,-1.9454165308714,1.17322051313635,-0.270550420414881,-0.44390243907213,-1.31132208474534,-1.83018826989089,-2.20252373513519,-0.763227548235446,-0.871658720526514,0.546343604171837,0.182983667335886,-0.257723482598482,1.40915435974475,-1.49708384144746,-1.13734776775981,0.0257905983388176,1.10646830345283,-0.226637578693807,1.17437464852875,0.673703337523869,-0.194183078182852,-0.514115869797965,0.312233215269738,1.09711985517726,-3.05955654177632
"polana_kabacka",1,"Kulturalnie_wycofani",0,0,NA,NA,1,8,1,4,5,1,23,4,38,21,43,2,3,3.66666666666667,-0.372042025427592,-1.9454165308714,1.17322051313635,-0.270550420414881,-0.44390243907213,-1.31132208474534,-1.83018826989089,-2.20252373513519,-0.763227548235446,-0.871658720526514,0.546343604171837,0.182983667335886,-0.257723482598482,1.40915435974475,-1.49708384144746,-1.13734776775981,0.0257905983388176,1.10646830345283,-0.226637578693807,1.17437464852875,0.673703337523869,-0.194183078182852,-0.514115869797965,0.312233215269738,1.09711985517726,-3.05955654177632
"city24",2,"Studenci",1,1,NA,0.5,0.5,17,0,4,4,1.5,22,2,33,15,41.5,3.25,4.66666666666667,2.41666666666667,0.451125347619308,0.663832398155538,0.913561789873432,0.58340205684785,0.102900940750987,-1.025624583861,1.20965267402177,0.659750355421534,-0.742262189689097,0.868315994482053,0.268671270252516,0.586720874445743,1.48732985316651,0.0517832931209387,0.212063053316011,0.605450662912048,-0.0202079531884186,-0.149332610503757,-0.576498791478047,0.453878853386918,0.819855807662105,0.365976634969454,-0.602345452071672,0.172091553486003,0.0850856494716783,1.40347967614383
"osir_anin",1,"Studenci",0,0,NA,NA,1,13,0,5,3,2,23,1,36,23,39,3.5,4.33333333333333,2,0.905237595872313,-0.396322305719076,0.630387958221206,1.25934635895204,-0.980910473949019,-1.97789702170743,1.01387930401486,0.370355258179604,-0.898923630541592,0.409812796053278,0.156889091164185,-0.389072625666276,0.59118520597093,-0.492176226678594,-0.248358267149699,1.28629560123366,0.360545606871889,-0.63153120704465,0.712742231170332,0.0648710451910821,0.805310147310629,0.28727059644406,-0.648732540472166,0.228106815088392,2.36275763205565,0.902294443896782
"kampus_pw:_fontanna",1,"Studenci",0,0,NA,NA,1,13,0,5,3,2,23,1,36,23,39,3.5,4.33333333333333,2,0.905237595872313,-0.396322305719076,0.630387958221206,1.25934635895204,-0.980910473949019,-1.97789702170743,1.01387930401486,0.370355258179604,-0.898923630541592,0.409812796053278,0.156889091164185,-0.389072625666276,0.59118520597093,-0.492176226678594,-0.248358267149699,1.28629560123366,0.360545606871889,-0.63153120704465,0.712742231170332,0.0648710451910821,0.805310147310629,0.28727059644406,-0.648732540472166,0.228106815088392,2.36275763205565,0.902294443896782
"7_street_bar_&_grill",1,"Studenci",0,0,NA,NA,1,13,0,5,3,2,23,1,36,23,39,3.5,4.33333333333333,2,0.905237595872313,-0.396322305719076,0.630387958221206,1.25934635895204,-0.980910473949019,-1.97789702170743,1.01387930401486,0.370355258179604,-0.898923630541592,0.409812796053278,0.156889091164185,-0.389072625666276,0.59118520597093,-0.492176226678594,-0.248358267149699,1.28629560123366,0.360545606871889,-0.63153120704465,0.712742231170332,0.0648710451910821,0.805310147310629,0.28727059644406,-0.648732540472166,0.228106815088392,2.36275763205565,0.902294443896782
"zapiexy_luxusowe",1,"Studenci",0,0,NA,NA,1,13,0,5,3,2,23,1,36,23,39,3.5,4.33333333333333,2,0.905237595872313,-0.396322305719076,0.630387958221206,1.25934635895204,-0.980910473949019,-1.97789702170743,1.01387930401486,0.370355258179604,-0.898923630541592,0.409812796053278,0.156889091164185,-0.389072625666276,0.59118520597093,-0.492176226678594,-0.248358267149699,1.28629560123366,0.360545606871889,-0.63153120704465,0.712742231170332,0.0648710451910821,0.805310147310629,0.28727059644406,-0.648732540472166,0.228106815088392,2.36275763205565,0.902294443896782
"pizza_hut_plac_bankowy",1,"Kulturalnie_wycofani",0,0,NA,NA,1,3,1,2,3,2,25,0,40,20,28,1.5,1.66666666666667,3,0.62445836836526,-0.0873914200911903,-3.33513402412529,-1.03905754782936,-2.08461486596308,-3.13994580780521,1.23584675350461,-0.0596047809466529,-2.41331513516072,-2.04091928804284,-2.93165223275868,0.712310245983322,0.217854205281831,-0.254391352877481,0.591443473204503,0.342824172213488,-0.48645823501076,-1.55737560313883,0.315108427567022,-1.06141270880091,0.302087427002459,-0.902205311312313,0.17276068553227,-0.627867385360277,2.1030937040475,-1.33094950988062
"mcdonalds_górczewska",1,"Kulturalnie_wycofani",0,0,NA,NA,1,3,1,2,3,2,25,0,40,20,28,1.5,1.66666666666667,3,0.62445836836526,-0.0873914200911903,-3.33513402412529,-1.03905754782936,-2.08461486596308,-3.13994580780521,1.23584675350461,-0.0596047809466529,-2.41331513516072,-2.04091928804284,-2.93165223275868,0.712310245983322,0.217854205281831,-0.254391352877481,0.591443473204503,0.342824172213488,-0.48645823501076,-1.55737560313883,0.315108427567022,-1.06141270880091,0.302087427002459,-0.902205311312313,0.17276068553227,-0.627867385360277,2.1030937040475,-1.33094950988062
"klub_22",3,"Wolne_Zawody",0,0,NA,NA,1,4.66666666666667,1.33333333333333,3,3.33333333333333,3,23.3333333333333,2.66666666666667,31.3333333333333,15.6666666666667,25,1.83333333333333,3.11111111111111,2.77777777777778,0.849517022507311,0.785475698815441,0.374259898864214,0.447200869741403,0.814051529100206,0.43885306362535,0.845110143516027,0.681452985201202,-0.153641230734818,0.509189174379302,0.399813148890673,1.13377676384866,0.19767228829014,-0.420103758595959,1.27642257914462,0.182830686981472,0.600031186657175,-0.437474373139521,0.549261603129539,0.717420447905999,1.05606485576961,-0.192577340203424,0.0470345253932404,-0.363579456356107,-1.17547726513198,1.22548276816572
"sgh",3,"Wolne_Zawody",0.91829583405449,0.91829583405449,NA,0.666666666666667,0.333333333333333,7,0.666666666666667,3.33333333333333,3.66666666666667,2.66666666666667,24.3333333333333,2.66666666666667,33,15.6666666666667,34.6666666666667,2.5,3.38888888888889,2.88888888888889,0.763206932837954,0.452491741426958,-0.0851184362937056,0.357241414895877,0.59898678453351,0.125081138333722,0.311905133843299,-0.431480001956412,0.18992099466691,0.85562944933525,-0.552412622990135,0.759663833106413,0.239817355956406,0.222238553764436,1.06980900878958,-0.026574594154925,0.597590838008205,-0.0133863991943309,0.194967687354301,0.371589335396172,0.627563949099237,-0.0810105314241328,0.161513925966693,-0.358047132349711,-0.8699267932608,1.10312806385835
"starbucks_nowy_świat",1,"Studenci",0,0,NA,NA,1,4,1,4,3,1,21,5,29,17,31,2,2.66666666666667,3.66666666666667,0.777292080374906,-0.0443937518444219,-0.979022613943307,1.0505597406399,0.643381058740301,-0.679596160517345,0.504479029070497,-0.758019141357025,0.0803757717019734,1.29453162684234,-1.34760331531722,-0.0554298815243913,0.154353108902301,-0.242239587712324,0.799537676859109,0.275263145125367,0.651793054844145,-0.0334313062677419,-0.378563309614571,-0.154876726260216,0.670770960688267,0.20729821377587,0.138340614126662,-0.118409173966999,-0.0183259580687812,1.32791621762671
"wook",1,"Wolne_Zawody",0,0,NA,NA,1,6,2,3,3,2,25,2,31,20,27,1.5,4,3,1.14766382888115,0.772216804538319,-0.0513057817224529,1.22172423843553,0.524673360726801,1.06028054523147,0.631564759392262,0.0761330128698344,0.905040079767789,0.914989027880405,1.01408589955853,0.290868436722697,0.63519456178825,-0.901412175977323,0.571304192938773,0.296087356180989,0.90365663575275,-0.403861963516046,0.657059740577445,0.328445547812444,0.789741074232166,0.147223064998926,0.642867619174751,-0.176701337950203,-1.25082992168245,1.97287189760911
